trade_id,entry_time,node,pair,direction,score,mode,entry_price,entry_atr,margin,risk_usd,max_mfe,max_mae,exit_time,gross_r,net_r,exit_type,friction,final_balance
4344,2026-02-02 18:35:00+00:00,NZD_USD__monday__new_york,NZD_USD,LONG,0.6080008,HARVESTER,0.59975,0.00034500000000002384,0.004630046367875762,0.00023150231839378808,0.5507246376811894,0.31884057971028085,2026-02-02 18:40:00+00:00,0.25,0.2,TARGET,0.05,0.011667716847046919
4345,2026-02-02 18:40:00+00:00,USD_CAD__monday__new_york,USD_CAD,SHORT,0.6678298,HARVESTER,1.36878,0.0005657142857142647,0.004667086738818767,0.00023335433694093838,0.5303030303033841,0.3358585858584436,2026-02-02 18:45:00+00:00,0.25,0.2,TARGET,0.05,0.011714387714435106
4346,2026-02-02 18:41:00+00:00,USD_CAD__monday__new_york,USD_CAD,SHORT,0.6239172,HARVESTER,1.3688,0.0005657142857142647,0.004667086738818767,0.00023335433694093838,0.5656565656567599,0.3005050505050678,2026-02-02 18:45:00+00:00,0.25,0.2,TARGET,0.05,0.011761058581823294
4347,2026-02-02 18:45:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.652671,HARVESTER,0.91979,0.0002471428571428585,0.004704423432729318,0.0002352211716364659,0.687861271676311,0.4046242774566006,2026-02-02 18:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011666970113168708
4348,2026-02-02 18:45:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.652671,HARVESTER,0.91979,0.0002471428571428585,0.004704423432729318,0.0002352211716364659,0.687861271676311,0.4046242774566006,2026-02-02 18:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011572881644514121
4349,2026-02-02 18:50:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,SHORT,0.6598594,HARVESTER,183.436,0.05785714285713896,0.004629152657805649,0.00023145763289028243,1.659259259259434,0.0,2026-02-02 18:55:00+00:00,0.25,0.2,TARGET,0.05,0.011619173171092177
4350,2026-02-02 18:50:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,SHORT,0.6598594,HARVESTER,183.436,0.05785714285713896,0.004629152657805649,0.00023145763289028243,1.659259259259434,0.0,2026-02-02 18:55:00+00:00,0.25,0.2,TARGET,0.05,0.011665464697670233
4351,2026-02-02 18:55:00+00:00,AUD_JPY__monday__new_york,AUD_JPY,SHORT,0.6437866,HARVESTER,107.997,0.05085714285714208,0.004666185879068093,0.00023330929395340465,0.0,0.9044943820226131,2026-02-02 19:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011572140980088871
4352,2026-02-02 18:55:00+00:00,NZD_JPY__monday__new_york,NZD_JPY,SHORT,0.6308902,HARVESTER,93.32,0.03435714285714348,0.004666185879068093,0.00023330929395340465,0.5530145530142881,0.14553014553042415,2026-02-02 19:00:00+00:00,0.25,0.2,TARGET,0.05,0.011618802838879552
4353,2026-02-02 19:00:00+00:00,NZD_USD__monday__new_york,NZD_USD,SHORT,0.7136178,HARVESTER,0.5994,0.0003107142857142991,0.0046475211355518214,0.00023237605677759105,0.1931034482760469,0.38620689655173646,2026-02-02 19:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011525852416168516
4354,2026-02-02 19:00:00+00:00,USD_CHF__monday__new_york,USD_CHF,LONG,0.6951493999999999,HARVESTER,0.78088,0.00040285714285718095,0.0046475211355518214,0.00023237605677759105,0.4964539007091182,0.22340425531921343,2026-02-02 19:05:00+00:00,0.25,0.2,TARGET,0.05,0.011572327627524035
4355,2026-02-02 19:05:00+00:00,USD_JPY__monday__new_york,USD_JPY,LONG,0.7475378,HARVESTER,155.73,0.05928571428571518,0.004628931051009614,0.0002314465525504807,0.7590361445785703,0.06746987951791403,2026-02-02 19:10:00+00:00,0.25,0.2,TARGET,0.05,0.011618616938034131
4356,2026-02-02 19:05:00+00:00,USD_JPY__monday__new_york,USD_JPY,LONG,0.7475378,HARVESTER,155.73,0.05928571428571518,0.004628931051009614,0.0002314465525504807,0.7590361445785703,0.06746987951791403,2026-02-02 19:10:00+00:00,0.25,0.2,TARGET,0.05,0.011664906248544228
4357,2026-02-02 19:10:00+00:00,NZD_JPY__monday__new_york,NZD_JPY,LONG,0.7242868,HARVESTER,93.366,0.03321428571428596,0.004665962499417691,0.00023329812497088455,0.0,0.5419354838709842,2026-02-02 19:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011571586998555873
4358,2026-02-02 19:10:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.6779651999999999,HARVESTER,183.43,0.05178571428570982,0.004665962499417691,0.00023329812497088455,0.540689655172298,0.34758620689659486,2026-02-02 19:15:00+00:00,0.25,0.2,TARGET,0.05,0.01161824662355005
4359,2026-02-02 19:15:00+00:00,AUD_USD__monday__new_york,AUD_USD,SHORT,0.6620774,HARVESTER,0.6936,0.0003657142857143184,0.004647298649420021,0.000232364932471001,0.0546875000000498,0.5468749999998909,2026-02-02 19:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.01152530065056165
4360,2026-02-02 19:15:00+00:00,USD_JPY__monday__new_york,USD_JPY,LONG,0.637636,HARVESTER,155.762,0.05121428571428664,0.004647298649420021,0.000232364932471001,0.4490934449092609,0.27336122733631313,2026-02-02 19:30:00+00:00,0.25,0.2,TARGET,0.05,0.01157177363705585
4361,2026-02-02 19:25:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.6972577999999999,HARVESTER,0.7808,0.0002971428571428847,0.00461012026022466,0.00023050601301123302,0.0,0.5048076923075899,2026-02-02 19:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011479571231851357
4362,2026-02-02 19:30:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.7662842,HARVESTER,212.554,0.05357142857142857,0.004591828492740543,0.00022959142463702714,1.3066666666665394,0.0,2026-02-02 19:35:00+00:00,0.25,0.2,TARGET,0.05,0.011525489516778762
4363,2026-02-02 19:30:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.7662842,HARVESTER,212.554,0.05357142857142857,0.004591828492740543,0.00022959142463702714,1.3066666666665394,0.0,2026-02-02 19:35:00+00:00,0.25,0.2,TARGET,0.05,0.011571407801706167
4364,2026-02-02 19:35:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.672079,HARVESTER,183.461,0.046214285714283064,0.004628563120682467,0.00023142815603412336,1.1251931993816642,0.0,2026-02-02 19:40:00+00:00,0.25,0.2,TARGET,0.05,0.011617693432912992
4365,2026-02-02 19:35:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.672079,HARVESTER,183.461,0.046214285714283064,0.004628563120682467,0.00023142815603412336,1.1251931993816642,0.0,2026-02-02 19:40:00+00:00,0.25,0.2,TARGET,0.05,0.011663979064119817
4366,2026-02-02 19:40:00+00:00,USD_CAD__monday__new_york,USD_CAD,SHORT,0.7243106,HARVESTER,1.36878,0.0004342857142857045,0.004665591625647927,0.00023327958128239635,1.1052631578948446,0.0,2026-02-02 19:45:00+00:00,0.25,0.2,TARGET,0.05,0.011710634980376297
4367,2026-02-02 19:40:00+00:00,USD_CAD__monday__new_york,USD_CAD,SHORT,0.7243106,HARVESTER,1.36878,0.0004342857142857045,0.004665591625647927,0.00023327958128239635,1.1052631578948446,0.0,2026-02-02 19:45:00+00:00,0.25,0.2,TARGET,0.05,0.011757290896632777
4368,2026-02-02 19:45:00+00:00,USD_CAD__monday__new_york,USD_CAD,SHORT,0.745486,HARVESTER,1.36839,0.00042428571428570247,0.004702916358653111,0.00023514581793265555,0.5656565656566238,0.11784511784536982,2026-02-02 19:50:00+00:00,0.25,0.2,TARGET,0.05,0.011804320060219307
4369,2026-02-02 19:45:00+00:00,USD_CAD__monday__new_york,USD_CAD,SHORT,0.745486,HARVESTER,1.36839,0.00042428571428570247,0.004702916358653111,0.00023514581793265555,0.5656565656566238,0.11784511784536982,2026-02-02 19:50:00+00:00,0.25,0.2,TARGET,0.05,0.011851349223805837
4370,2026-02-02 19:50:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6627797999999999,HARVESTER,0.9194,0.00016000000000000142,0.004740539689522335,0.00023702698447611675,1.562499999999814,0.0,2026-02-02 19:55:00+00:00,0.25,0.2,TARGET,0.05,0.011898754620701061
4371,2026-02-02 19:50:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6627797999999999,HARVESTER,0.9194,0.00016000000000000142,0.004740539689522335,0.00023702698447611675,1.562499999999814,0.0,2026-02-02 19:55:00+00:00,0.25,0.2,TARGET,0.05,0.011946160017596285
4372,2026-02-02 19:55:00+00:00,GBP_USD__monday__new_york,GBP_USD,LONG,0.7902440000000001,HARVESTER,1.3661,0.00038642857142859706,0.0047784640070385135,0.00023892320035192569,0.0,1.50092421441771,2026-02-02 20:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011850590737455514
4373,2026-02-02 19:55:00+00:00,GBP_USD__monday__new_york,GBP_USD,LONG,0.7902440000000001,HARVESTER,1.3661,0.00038642857142859706,0.0047784640070385135,0.00023892320035192569,0.0,1.50092421441771,2026-02-02 20:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011755021457314744
4374,2026-02-02 20:00:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6117738,HARVESTER,0.9192,0.00015285714285714506,0.004702008582925897,0.00023510042914629488,0.0,0.7196261682239189,2026-02-02 20:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011660981285656227
4375,2026-02-02 20:00:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6117738,HARVESTER,0.9192,0.00015285714285714506,0.004702008582925897,0.00023510042914629488,0.0,0.7196261682239189,2026-02-02 20:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.01156694111399771
4376,2026-02-02 20:05:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.622866,HARVESTER,0.86287,0.00017000000000000348,0.004626776445599084,0.00023133882227995418,0.0,0.5294117647054214,2026-02-02 20:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011474405585085728
4377,2026-02-02 20:05:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.622866,HARVESTER,0.86287,0.00017000000000000348,0.004626776445599084,0.00023133882227995418,0.0,0.5294117647054214,2026-02-02 20:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011381870056173747
4378,2026-02-02 20:11:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6492884,HARVESTER,0.91916,0.00015142857142857219,0.004552748022469499,0.00022763740112347495,0.0,1.4528301886792248,2026-02-02 20:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011290815095724356
4379,2026-02-02 20:11:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6492884,HARVESTER,0.91916,0.00015142857142857219,0.004552748022469499,0.00022763740112347495,0.0,1.4528301886792248,2026-02-02 20:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011199760135274966
4380,2026-02-02 20:15:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,SHORT,0.6482338,HARVESTER,212.532,0.05142857142857338,0.004479904054109986,0.00022399520270549933,0.0,0.7777777777775936,2026-02-02 20:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011110162054192766
4381,2026-02-02 20:15:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.6415522,HARVESTER,0.86288,0.0001628571428571392,0.004479904054109986,0.00022399520270549933,0.6754385964908961,0.0,2026-02-02 20:20:00+00:00,0.25,0.2,TARGET,0.05,0.011154961094733866
4382,2026-02-02 20:20:00+00:00,NZD_JPY__monday__new_york,NZD_JPY,LONG,0.6583068,HARVESTER,93.366,0.028857142857143612,0.0044619844378935465,0.00022309922189467734,0.8316831683168414,0.2772277227721163,2026-02-02 20:25:00+00:00,0.25,0.2,TARGET,0.05,0.011199580939112802
4383,2026-02-02 20:20:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.649345,HARVESTER,212.55,0.05021428571428795,0.0044619844378935465,0.00022309922189467734,0.8762446657179668,0.0,2026-02-02 20:25:00+00:00,0.25,0.2,TARGET,0.05,0.011244200783491738
4384,2026-02-02 20:25:00+00:00,USD_JPY__monday__new_york,USD_JPY,LONG,0.6838164,HARVESTER,155.654,0.038142857142856555,0.004497680313396695,0.00022488401566983477,0.10486891385743512,1.1273408239702218,2026-02-02 20:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011154247177223804
4385,2026-02-02 20:25:00+00:00,USD_JPY__monday__new_york,USD_JPY,LONG,0.6838164,HARVESTER,155.654,0.038142857142856555,0.004497680313396695,0.00022488401566983477,0.10486891385743512,1.1273408239702218,2026-02-02 20:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.01106429357095587
4386,2026-02-02 20:30:00+00:00,GBP_USD__monday__new_york,GBP_USD,LONG,0.6571902,HARVESTER,1.36578,0.0003878571428571461,0.004425717428382348,0.00022128587141911741,0.8766114180478928,0.12891344383026937,2026-02-02 20:35:00+00:00,0.25,0.2,TARGET,0.05,0.011108550745239695
4387,2026-02-02 20:30:00+00:00,GBP_USD__monday__new_york,GBP_USD,LONG,0.6571902,HARVESTER,1.36578,0.0003878571428571461,0.004425717428382348,0.00022128587141911741,0.8766114180478928,0.12891344383026937,2026-02-02 20:35:00+00:00,0.25,0.2,TARGET,0.05,0.011152807919523519
4388,2026-02-02 20:35:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.6511228,HARVESTER,183.402,0.0480714285714287,0.004461123167809408,0.00022305615839047038,0.4576523031207669,0.06240713224339157,2026-02-02 20:40:00+00:00,0.25,0.2,TARGET,0.05,0.011197419151201612
4389,2026-02-02 20:35:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.6511228,HARVESTER,183.402,0.0480714285714287,0.004461123167809408,0.00022305615839047038,0.4576523031207669,0.06240713224339157,2026-02-02 20:40:00+00:00,0.25,0.2,TARGET,0.05,0.011242030382879705
4390,2026-02-02 20:40:00+00:00,USD_CAD__monday__new_york,USD_CAD,SHORT,0.7063508000000001,HARVESTER,1.36782,0.00043357142857141414,0.004496812153151882,0.0002248406076575941,0.5996705107082535,0.0,2026-02-02 20:45:00+00:00,0.25,0.2,TARGET,0.05,0.011286998504411224
4391,2026-02-02 20:40:00+00:00,USD_CAD__monday__new_york,USD_CAD,SHORT,0.7063508000000001,HARVESTER,1.36782,0.00043357142857141414,0.004496812153151882,0.0002248406076575941,0.5996705107082535,0.0,2026-02-02 20:45:00+00:00,0.25,0.2,TARGET,0.05,0.011331966625942743
4392,2026-02-02 20:45:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.606351,HARVESTER,0.77998,0.0003171428571428571,0.004532786650377097,0.00022663933251885487,0.8198198198199397,0.0,2026-02-02 20:50:00+00:00,0.25,0.2,TARGET,0.05,0.011377294492446514
4393,2026-02-02 20:45:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.606351,HARVESTER,0.77998,0.0003171428571428571,0.004532786650377097,0.00022663933251885487,0.8198198198199397,0.0,2026-02-02 20:50:00+00:00,0.25,0.2,TARGET,0.05,0.011422622358950285
4394,2026-02-02 20:50:00+00:00,NZD_USD__monday__new_york,NZD_USD,LONG,0.6824386,HARVESTER,0.60028,0.00021642857142858566,0.004569048943580114,0.0002284524471790057,0.8316831683165827,0.09240924092417875,2026-02-02 20:55:00+00:00,0.25,0.2,TARGET,0.05,0.011468312848386087
4395,2026-02-02 20:50:00+00:00,EUR_USD__monday__new_york,EUR_USD,LONG,0.6675791999999999,HARVESTER,1.17881,0.0003571428571427861,0.004569048943580114,0.0002284524471790057,1.1480000000002886,0.08399999999994529,2026-02-02 20:55:00+00:00,0.25,0.2,TARGET,0.05,0.011514003337821889
4396,2026-02-02 20:55:00+00:00,GBP_USD__monday__new_york,GBP_USD,LONG,0.7187752,HARVESTER,1.36672,0.0003535714285714293,0.0046056013351287554,0.00023028006675643778,0.2828282828282511,0.42424242424206265,2026-02-02 21:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011421891311119314
4397,2026-02-02 20:55:00+00:00,GBP_USD__monday__new_york,GBP_USD,LONG,0.7187752,HARVESTER,1.36672,0.0003535714285714293,0.0046056013351287554,0.00023028006675643778,0.2828282828282511,0.42424242424206265,2026-02-02 21:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.01132977928441674
4398,2026-02-02 21:00:00+00:00,EUR_USD__monday__new_york,EUR_USD,LONG,0.67763,HARVESTER,1.17922,0.00036071428571420635,0.004531911713766696,0.0002265955856883348,0.3326732673271386,0.19405940594067694,2026-02-02 21:05:00+00:00,0.25,0.2,TARGET,0.05,0.011375098401554406
4399,2026-02-02 21:00:00+00:00,EUR_USD__monday__new_york,EUR_USD,LONG,0.67763,HARVESTER,1.17922,0.00036071428571420635,0.004531911713766696,0.0002265955856883348,0.3326732673271386,0.19405940594067694,2026-02-02 21:05:00+00:00,0.25,0.2,TARGET,0.05,0.011420417518692072
4400,2026-02-02 21:05:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6689455999999999,HARVESTER,0.91912,0.00015142857142858013,0.004568167007476829,0.00022840835037384144,0.0,0.9245283018861976,2026-02-02 21:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011329054178542537
4401,2026-02-02 21:05:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6689455999999999,HARVESTER,0.91912,0.00015142857142858013,0.004568167007476829,0.00022840835037384144,0.0,0.9245283018861976,2026-02-02 21:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011237690838393
4402,2026-02-02 21:10:00+00:00,USD_CAD__monday__new_york,USD_CAD,SHORT,0.7413647999999999,HARVESTER,1.36686,0.00038285714285712924,0.0044950763353572,0.00022475381676786,0.20895522388023346,0.6268656716418602,2026-02-02 21:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011147789311685856
4403,2026-02-02 21:10:00+00:00,AUD_USD__monday__new_york,AUD_USD,LONG,0.7343333999999999,HARVESTER,0.69536,0.000247857142857133,0.0044950763353572,0.00022475381676786,0.0,0.40345821325645576,2026-02-02 21:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.011057887784978711
4404,2026-02-02 21:15:00+00:00,EUR_USD__monday__new_york,EUR_USD,LONG,0.7184722,HARVESTER,1.17944,0.000311428571428534,0.0044231551139914844,0.00022115775569957422,0.0,0.44954128440381685,2026-02-02 21:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.010969424682698882
4405,2026-02-02 21:15:00+00:00,EUR_USD__monday__new_york,EUR_USD,LONG,0.7184722,HARVESTER,1.17944,0.000311428571428534,0.0044231551139914844,0.00022115775569957422,0.0,0.44954128440381685,2026-02-02 21:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.010880961580419053
4406,2026-02-02 21:20:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.6785,HARVESTER,1.36704,0.00037071428571427186,0.004352384632167621,0.00021761923160838105,2.4816955684009496,0.0,2026-02-02 21:25:00+00:00,0.25,0.2,TARGET,0.05,0.010924485426740729
4407,2026-02-02 21:20:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.6785,HARVESTER,1.36704,0.00037071428571427186,0.004352384632167621,0.00021761923160838105,2.4816955684009496,0.0,2026-02-02 21:25:00+00:00,0.25,0.2,TARGET,0.05,0.010968009273062405
4408,2026-02-02 21:25:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.6375018000000001,HARVESTER,1.36774,0.0003807142857142739,0.004387203709224962,0.0002193601854612481,0.472795497185937,0.39399624765446145,2026-02-02 21:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.010880265198877906
4409,2026-02-02 21:25:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.6375018000000001,HARVESTER,1.36774,0.0003807142857142739,0.004387203709224962,0.0002193601854612481,0.472795497185937,0.39399624765446145,2026-02-02 21:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.010792521124693406
4410,2026-02-02 21:30:00+00:00,NZD_JPY__monday__new_york,NZD_JPY,SHORT,0.6811884,HARVESTER,93.408,0.02657142857142755,0.004317008449877363,0.0002158504224938681,0.3387096774193807,0.15053763440879192,2026-02-02 21:35:00+00:00,0.25,0.2,TARGET,0.05,0.010835691209192179
4411,2026-02-02 21:30:00+00:00,NZD_JPY__monday__new_york,NZD_JPY,SHORT,0.6811884,HARVESTER,93.408,0.02657142857142755,0.004317008449877363,0.0002158504224938681,0.3387096774193807,0.15053763440879192,2026-02-02 21:35:00+00:00,0.25,0.2,TARGET,0.05,0.010878861293690952
4412,2026-02-02 21:35:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.6218326,HARVESTER,1.368,0.0003507142857142677,0.004351544517476381,0.00021757722587381905,0.5702647657840806,0.17107942973573068,2026-02-02 21:45:00+00:00,0.25,0.2,TARGET,0.05,0.010922376738865716
4413,2026-02-02 21:35:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.6218326,HARVESTER,1.368,0.0003507142857142677,0.004351544517476381,0.00021757722587381905,0.5702647657840806,0.17107942973573068,2026-02-02 21:45:00+00:00,0.25,0.2,TARGET,0.05,0.01096589218404048
4414,2026-02-02 21:45:00+00:00,GBP_USD__monday__new_york,GBP_USD,LONG,0.6332772,HARVESTER,1.36678,0.0001971428571428957,0.0043863568736161925,0.0002193178436808096,0.0,1.6739130434787628,2026-02-02 21:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.010878165046568156
4415,2026-02-02 21:45:00+00:00,GBP_USD__monday__new_york,GBP_USD,LONG,0.6332772,HARVESTER,1.36678,0.0001971428571428957,0.0043863568736161925,0.0002193178436808096,0.0,1.6739130434787628,2026-02-02 21:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.010790437909095832
4416,2026-02-02 21:50:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.6814288,HARVESTER,1.36816,0.00033285714285713475,0.004316175163638333,0.00021580875818191664,0.3605150214589297,0.3905579399140629,2026-02-02 21:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.010704114405823065
4417,2026-02-02 21:50:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.6814288,HARVESTER,1.36816,0.00033285714285713475,0.004316175163638333,0.00021580875818191664,0.3605150214589297,0.3905579399140629,2026-02-02 21:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.010617790902550299
4418,2026-02-02 21:55:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.6918634,HARVESTER,0.86272,0.00011928571428570274,0.00424711636102012,0.00021235581805100599,0.5029940119765997,1.5089820359279376,2026-02-02 22:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.010532848575329896
4419,2026-02-02 21:55:00+00:00,EUR_GBP__monday__new_york,EUR_GBP,SHORT,0.6918634,HARVESTER,0.86272,0.00011928571428570274,0.00424711636102012,0.00021235581805100599,0.5029940119765997,1.5089820359279376,2026-02-02 22:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.010447906248109493
4420,2026-02-08 22:34:00+00:00,USD_JPY__monday__sydney,USD_JPY,LONG,0.7736552,HARVESTER,157.376,0.13378571428570954,0.0041791624992437975,0.00020895812496218987,0.9941270688733609,1.098772023491699,2026-02-08 22:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.010364322998124616
